Source;Accessible au public;Tarif;Accessibilite PMR;Indications de localisation;Type;Horaires d'ouverture;Relais bébé;coord_geo;osm_id;nom_de_la_commune;code_geogrephique_commune;nom_departement;code_geographique_departement
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8491001997298, 2.4025827;node/1369995735;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8719295997241, 2.3920585;node/1369996111;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.5555017998025, 1.9330843;node/1375541952;Saint-Arnoult-en-Yvelines;78537;Yvelines;78
Openstreetmap;;;Oui;Relais Total Du Landy;Toilettes dans un bâtiment recevant du public;24/7;;48.9133726997138, 2.3572834;node/25179467;Saint-Denis;93066;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8745728997234, 2.7781633;node/2645314955;Chessy;77111;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8453784997307, 2.2921763;node/277770538;Paris;75056;Paris;75
Openstreetmap;;;Non;Le Marmiton de Lutèce;Toilettes dans un bâtiment recevant du public;;;48.8522993997289, 2.3459694;node/3085099186;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8470304997303, 2.3545898;node/3285011705;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;49.0125306996892, 2.1482871;node/460030388;Pierrelaye;95488;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;48.8327600997338, 2.4142942;node/5137788874;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8306307997343, 2.3533433;node/5140375289;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8701414997245, 2.3101696;node/5267714936;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7774708997475, 1.9610381;node/5715882460;Élancourt;78208;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;49.0026312996917, 2.578296;node/6031460485;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.9912705996945, 2.091935;node/6562980792;Conflans-Sainte-Honorine;78172;Yvelines;78
Openstreetmap;;;;total;Toilettes dans un bâtiment recevant du public;;;48.8015505997415, 1.8208234;node/7430776324;Méré;78389;Yvelines;78
Openstreetmap;;;Non;Le Falilou;Toilettes dans un bâtiment recevant du public;;;48.8767579997229, 2.354427;node/8243533289;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8379456997325, 2.3513523;node/847219265;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8621545997265, 2.2863844;node/932340033;Paris;75056;Paris;75
Openstreetmap;;;;TotalEnergies;Toilettes dans un bâtiment recevant du public;24/7;;48.7729348997486, 2.3380729;node/965881397;Chevilly-Larue;94021;Val-de-Marne;94
Openstreetmap;;;Non;Topo;Toilettes dans un bâtiment recevant du public;;;48.852335599729, 2.3456905;node/9949549848;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;49.0999113518223, 2.52546250048457;way/1002682604;Fosses;95250;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;48.8519151031282, 2.28655383045624;way/250866791;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8420392886777, 2.34535707486036;way/304437690;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8559032216315, 2.55614128314737;way/438912560;Neuilly-sur-Marne;93050;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.9328749500187, 2.06277518132155;way/532143262;Saint-Germain-en-Laye;78551;Yvelines;78
Openstreetmap;;;Oui;Beaugrenelle - Magnetic;Toilettes dans un bâtiment recevant du public;"Mo-Sa 10:00-20:30; Su 11:00-19:00";;48.8483351164006, 2.28232619765062;way/53396302;Paris;75056;Paris;75
Openstreetmap;;;;BP Shop;Toilettes dans un bâtiment recevant du public;;;48.9283789439056, 2.27073543892639;way/78454167;Colombes;92025;Hauts-de-Seine;92
Autres;Oui;Gratuit;Oui;Station RER A - Chatelet - A proximité de la sortie 3, Forum - Porte Lescot, en face du comptoir d'info;Toilette publique  RATP_x000D_;;;48.858857284381365, 2.347769856742684;;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8624562997264, 2.3145791;node/10792922853;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8438729997311, 2.2684588;node/11107592395;Paris;75056;Paris;75
Openstreetmap;Oui;;Non;;Toilettes publiques;;;48.7929359997437, 2.497445;node/1168040449;Saint-Maur-des-Fossés;94068;Val-de-Marne;94
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8654895997257, 2.4732562;node/4721731946;Montreuil;93048;Seine-Saint-Denis;93
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.891795248794, 2.38803318309018;way/284036312;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.84844378816905, 2.257177590169266;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.872581186246975, 2.3640739177876027;;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;49.0276262996855, 1.5963527;node/1477785193;Freneuse;78255;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9954339996934, 2.2134173;node/10943924605;Franconville;95252;Val-d'Oise;95
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8613551157521, 2.33622031840221;way/491908161;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.827944503703414, 2.3056540427590466;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.86624979610642, 2.399921131428531;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8648794040825, 2.4007780609552567;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.894122158005445, 2.3523880408452515;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86021286930933, 2.35039774647054;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.883028782559876, 2.3814219870920073;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8886938997199, 2.3740545;node/1034380935;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8816295997217, 2.2651671;node/11200326007;Neuilly-sur-Seine;92051;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8448083997308, 2.2904693;node/1369995339;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.864134499726, 2.4091395;node/1369995766;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.4172310998365, 3.2357758;node/1721586983;Bray-sur-Seine;77051;Seine-et-Marne;77
Openstreetmap;;;;Auchan;Toilettes dans un bâtiment recevant du public;24/7;;48.9541827997037, 2.9124789;node/1763582343;Meaux;77284;Seine-et-Marne;77
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8988860997174, 2.0951276;node/2874583497;Saint-Germain-en-Laye;78551;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.7760284997479, 1.9602334;node/5715882459;Élancourt;78208;Yvelines;78
Openstreetmap;;;;Les Deux Palais;Toilettes dans un bâtiment recevant du public;;Oui;48.8551631997282, 2.3460347;node/677090325;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.7540393997533, 2.2155841;node/8715134738;Bièvres;91064;Essonne;91
Openstreetmap;;;Oui;TotalEnergies;Toilettes dans un bâtiment recevant du public;24/7;;48.9018131979307, 2.259807539487;way/82250476;Courbevoie;92026;Hauts-de-Seine;92
Openstreetmap;;;;Total Foch;Toilettes dans un bâtiment recevant du public;24/7;;48.4168557112251, 2.7076461811611;way/842164335;Fontainebleau;77186;Seine-et-Marne;77
Autres;Oui;Gratuit;Oui;Station RER A - Nation - En allant des quais du RER vers les quais de la ligne 1, 2 et 6, en bas des escalators.;Toilette publique  RATP_x000D_;;;48.8484803444062, 2.39676520957729;;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.4258497998344, 2.9277447;node/11212649438;Forges;77194;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8461068997305, 2.3765509;node/1369995677;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.3197946998604, 2.0888467;node/9105796550;Le Mérévillois;91390;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;48.8519081500393, 2.28661421185507;way/250866769;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.83462852331888, 2.284141147850317;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.863380893672755, 2.3710395822400634;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.868162188748165, 2.3484500288367345;;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.5431328998055, 2.1464125;node/1659120031;Saint-Chéron;91540;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8704441997245, 2.246178;node/1745776076;Paris;75056;Paris;75
Openstreetmap;;;Non;Total;Toilettes dans un bâtiment recevant du public;;;48.8529945997288, 2.4688196;node/1788397865;Fontenay-sous-Bois;94033;Val-de-Marne;94
Openstreetmap;;;;TotalEnergies;Toilettes dans un bâtiment recevant du public;24/7;;48.8936327997187, 2.3152304;node/2377881055;Paris;75056;Paris;75
Openstreetmap;;;;Station BP;Toilettes dans un bâtiment recevant du public;24/7;;48.9705404996996, 3.0641728;node/25212415;Ussy-sur-Marne;77478;Seine-et-Marne;77
Openstreetmap;;;Oui;Big Fernand;Toilettes dans un bâtiment recevant du public;Su-We 11:30-22:30, Th-Sa 11:30-05:00;;48.8306842997343, 2.3753807;node/2843832201;Paris;75056;Paris;75
Openstreetmap;;;Oui;Côme Pyramides;Toilettes dans un bâtiment recevant du public;Mo-Fr 10:00-15:15;;48.8649210997258, 2.3332049;node/3688287921;Paris;75056;Paris;75
Openstreetmap;;;Non;Paris Kebab;Toilettes dans un bâtiment recevant du public;;;48.8167645997378, 2.3328982;node/5021784009;Gentilly;94037;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8818088997216, 2.3532339;node/507035952;Paris;75056;Paris;75
Openstreetmap;;Payant;;;Toilettes publiques;;;48.7798692997469, 2.3120632;node/5232156721;Bourg-la-Reine;92014;Hauts-de-Seine;92
Openstreetmap;;;Oui;Crockett's Tavern;Toilettes dans un bâtiment recevant du public;18:00-22:00;;48.8356639997331, 2.8148672;node/694179181;Bailly-Romainvilliers;77018;Seine-et-Marne;77
Openstreetmap;;;Oui;Aire des Eprunes;Toilettes dans un bâtiment recevant du public;;;48.5889169690747, 2.65624768024201;relation/10726191;Montereau-sur-le-Jard;77306;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;48.9136202493056, 2.2581579264008;way/1005626426;Bois-Colombes;92009;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.7470384420284, 2.01532773551178;way/120010835;Magny-les-Hameaux;78356;Yvelines;78
Openstreetmap;;;;La Route du Kashmir;Toilettes dans un bâtiment recevant du public;Mo-Su 11:00-14:30,18:00-22:00;;49.0584463382181, 2.11681175592205;way/143325464;Pontoise;95500;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;48.9049641321219, 2.31199319936318;way/74470242;Clichy;92024;Hauts-de-Seine;92
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;49.0263517867602, 2.10283435904124;way/85229217;Éragny;95218;Val-d'Oise;95
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8740735997236, 2.3293971;node/7160893720;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.9095505997148, 2.1786058;node/9799072703;Carrières-sur-Seine;78124;Yvelines;78
Autres;;Gratuit;Non;;TOILETTES;;Non;48.83229243203558, 2.3268802422669674;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.87674207808278, 2.346852652338534;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.8798695519275, 2.3851685144141865;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.8461125710548, 2.3765477621624016;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.86736443004379, 2.3540203755216;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.880163427143835, 2.367317820510666;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.889477761529356, 2.3807026479019133;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.84762442984191, 2.256663501525257;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86514883797139, 2.3180880346631176;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.884214349237084, 2.328969615964756;;Paris;75056;Paris;75
Openstreetmap;;;;Bistro Rossini;Toilettes dans un bâtiment recevant du public;;;48.8731885997238, 2.3391771;node/11092368384;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8367967997328, 2.2481756;node/11519109049;Boulogne-Billancourt;92012;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8592325997272, 2.3891218;node/1218358494;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8786230997224, 2.4180717;node/1272931929;Les Lilas;93045;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8484426997299, 2.2571673;node/1369995224;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8533005997287, 2.4091489;node/1541444513;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8471068997302, 2.4074643;node/1676570196;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8864202997205, 2.3325703;node/1857604677;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7080770997647, 2.454571;node/2301607301;Montgeron;91421;Essonne;91
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;24/7;;48.8060685997404, 2.3762455;node/25210516;Ivry-sur-Seine;94041;Val-de-Marne;94
Openstreetmap;;;Non;Bécassine;Toilettes dans un bâtiment recevant du public;Tu-Sa 12:30-14:30, 19:00-21:30;;48.8171636997376, 2.3210782;node/2524648591;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;Oui;Shell;Toilettes dans un bâtiment recevant du public;24/7;;48.8475897997301, 2.3031985;node/309654919;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8313334997341, 2.2527629;node/4770201984;Boulogne-Billancourt;92012;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.9437319997063, 2.4321011;node/4922223993;Le Bourget;93013;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.9433055997064, 2.4277867;node/4922224037;Le Bourget;93013;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.9425735997066, 2.4281971;node/4922224038;Le Bourget;93013;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8409121997318, 2.3164276;node/5267714930;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;49.0129071996891, 2.5587416;node/6047524934;Mauregard;77282;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9309294997094, 2.4246432;node/9320656139;Le Bourget;93013;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8188295129622, 2.34809312628618;way/1132763617;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9165259052146, 2.3268805307569;way/332507901;Saint-Ouen-sur-Seine;93070;Seine-Saint-Denis;93
Openstreetmap;;;;Total Fouchette;Toilettes dans un bâtiment recevant du public;24/7;;48.8276647429546, 2.51278988738751;way/513304254;Champigny-sur-Marne;94017;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8586382543559, 2.17973017890936;way/73302761;Rueil-Malmaison;92063;Hauts-de-Seine;92
Openstreetmap;;;;TotalEnergies;Toilettes dans un bâtiment recevant du public;24/7;;48.9368580862788, 2.20695520990922;way/75243364;Bezons;95063;Val-d'Oise;95
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8177506969212, 2.25482629402779;way/95511017;Issy-les-Moulineaux;92040;Hauts-de-Seine;92
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8668873997253, 2.3528247;node/1300177558;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8262165997354, 2.3382475;node/3705336202;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8740642997236, 2.3764033;node/5743899830;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8213808997366, 2.3205661;node/5933586966;Paris;75056;Paris;75
Openstreetmap;Oui;;Oui;;Toilettes publiques;;Oui;48.856419356049, 2.78055105720105;way/1159401769;Serris;77449;Seine-et-Marne;77
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8119792060225, 2.47445890179976;way/1211193781;Saint-Maur-des-Fossés;94068;Val-de-Marne;94
Openstreetmap;Oui;;;;Toilettes publiques;;;48.6750845748214, 2.20261194355626;way/79145695;Les Ulis;91692;Essonne;91
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.87058588945121, 2.398201792194381;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.85381205728481, 2.349243203627753;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.858252239843125, 2.2683134994523138;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.85111943873878, 2.3256456465969055;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.879452251121414, 2.382729246215703;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8786704988266, 2.3585432997295994;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8846453997209, 2.3591009;node/1030473686;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.9208779997119, 2.1278881;node/1331961196;Montesson;78418;Yvelines;78
Openstreetmap;;;Non;La Porte Montmartre;Toilettes dans un bâtiment recevant du public;Mo-Su 07:00-05:00;;48.8712853997242, 2.3431901;node/1486314020;Paris;75056;Paris;75
Openstreetmap;;;Non;;Toilettes publiques;;;48.5634948998005, 3.28121;node/1687073888;Provins;77379;Seine-et-Marne;77
Openstreetmap;;Payant;;;Toilettes publiques;;;48.4015430998404, 2.7003733;node/1905549510;Fontainebleau;77186;Seine-et-Marne;77
Openstreetmap;;;Non;Saigon Bistro;Toilettes dans un bâtiment recevant du public;;;48.8080239997399, 2.3319823;node/5152503549;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.7686222997497, 2.357263;node/8543837153;Chevilly-Larue;94021;Val-de-Marne;94
Openstreetmap;;;Non;Nove;Toilettes dans un bâtiment recevant du public;"Mo-Th 12:00-15:00,19:00-23:00; Fr 12:00-15:00,19:00-23:30; Sa 12:00-15:30,19:00-23:30; Su 12:00-15:30,19:00-23:00";;48.8525256997289, 2.374138;node/9556316017;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8691973972935, 2.5409588182371;way/1246284262;Neuilly-sur-Marne;93050;Seine-Saint-Denis;93
Openstreetmap;;;;4 Vents;Toilettes dans un bâtiment recevant du public;;;48.7516371067358, 2.89564564092331;way/149746786;Crèvecœur-en-Brie;77144;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.7058451026883, 2.32101651732997;way/161210562;Chilly-Mazarin;91161;Essonne;91
Openstreetmap;;;;Station Total Access;Toilettes dans un bâtiment recevant du public;24/7;;49.064611786462, 1.97894935089123;way/401970533;Sagy;95535;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;09:00-19:00;;48.7257788173163, 2.28669569418303;way/70668360;Massy;91377;Essonne;91
Openstreetmap;Oui;;;;Toilettes publiques;;;48.9113168997143, 2.3827107;node/11247724790;Aubervilliers;93001;Seine-Saint-Denis;93
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.5609460998011, 3.2900409;node/2281213102;Provins;77379;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8856397997207, 2.326342;node/2398400526;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);"Apr 01-Sep 15 08:00-19:00; Sep 16-Nov 02 08:00-18:00; Nov 03-Feb 28 08:00-17:00; Mar 08:00-18:00";;48.7980844997424, 2.3287023;node/3823513052;Cachan;94016;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9374897783483, 2.56086030978375;way/146521964;Villepinte;93078;Seine-Saint-Denis;93
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8770601997228, 2.3661018;node/11132470405;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.9103191714048, 2.29749931689227;way/540434192;Asnières-sur-Seine;92004;Hauts-de-Seine;92
